LogReg:ID,chromosome,MAPINFO,p-values,q-values,intercept,beta,statistic,UCSC_RefGene_Name,Relation_to_UCSC_CpG_Island
cg16417118,1,2162931,0.577440857887,0.943833279738,-2.67841148376,3.27440595627,0.557126700878,SKI,S_Shore
cg10626107,1,2564880,0.58103376627,0.943833279738,-1.01352155209,2.54229712486,0.551875293255,MMEL1,S_Shelf
cg07797660,1,3239139,0.581299781799,0.943833279738,3.20278501511,-4.22976350784,-0.551487147808,PRDM16,N_Shore
cg13072890,1,2038377,0.581437647343,0.943833279738,1.18013954163,-1.72817575932,-0.551285982132,PRKCZ,N_Shore
cg06258549,1,3274631,0.58213698864,0.943833279738,1.3931555748,-1.98681759834,-0.550265908241,PRDM16,N_Shore
cg26411452,1,2133731,0.584503650665,0.943833279738,-3.71777796745,6.02932786942,0.546818137169,C1orf86,N_Shelf
cg17506588,1,2365491,0.585195600986,0.943833279738,1.10563611984,-2.04932522774,-0.545811414719,,
cg04287755,1,2732366,0.585279941559,0.943833279738,1.93782162666,-2.86118841171,-0.545688688755,,
cg24499605,1,3142925,0.590029537678,0.943833279738,-1.12040936947,2.76230859756,0.538793206215,PRDM16,
cg27391816,1,1672644,0.591136157513,0.943833279738,-0.93793451786,3.96496510506,0.537190318108,SLC35E2,S_Shore
cg17128799,1,2458466,0.592094242573,0.943833279738,0.762311816216,-1.65494835377,-0.535803616047,PANK4,S_Shore
cg09888283,1,2211524,0.593788921833,0.943833279738,-0.604645490646,0.860575854778,0.533353447914,SKI,N_Shore
cg11213235,1,2501708,0.594545722008,0.943833279738,-0.582293868065,1.25540411472,0.532260298729,,
cg05354921,1,3100497,0.594897508621,0.943833279738,0.0985262989998,-1.05975854397,-0.531752347946,PRDM16,N_Shelf
cg01486818,1,2409335,0.595369815826,0.943833279738,0.769606471062,-2.97118067741,-0.531070649624,PLCH2,N_Shore
cg00028507,1,2918106,0.599139213562,0.943833279738,2.62375283241,-7.05542898178,-0.525638759136,,N_Shore
cg24138964,1,2025206,0.599883079529,0.943833279738,-0.657032012939,0.806903660297,0.524568617344,PRKCZ,Island
cg05838104,1,2559371,0.602962970734,0.943833279738,1.05760502815,-1.62673914433,-0.520144402981,MMEL1,N_Shore
cg11687809,1,1962016,0.603306233883,0.943833279738,1.23531758785,-4.24739456177,-0.519651889801,GABRD,S_Shore
cg24301290,1,2397537,0.603736698627,0.943833279738,2.66032958031,-5.77211952209,-0.519034445286,,N_Shore
cg21691065,1,2804835,0.606332957745,0.943833279738,-2.83455681801,3.61173510551,0.515314996243,,
cg07419586,1,1852604,0.606971263885,0.943833279738,1.08682620525,-1.63072252274,-0.514401614666,,S_Shore
cg17474920,1,2882827,0.608652353287,0.943833279738,1.12202322483,-1.7404255867,-0.51199811697,,N_Shelf
cg01203812,1,3081078,0.610348045826,0.943833279738,1.95312619209,-3.51201605797,-0.509576737881,PRDM16,Island
cg05035280,1,1909092,0.610468804836,0.943833279738,0.755380809307,-2.05861783028,-0.509404361248,KIAA1751,N_Shore
cg01508988,1,1310123,0.613735198975,0.943833279738,-0.602432250977,1.88334810734,0.504748940468,AURKAIP1,Island
cg25151559,1,1223442,0.614503741264,0.943833279738,2.29053092003,-3.08378243446,-0.503655135632,SCNN1D,
cg14030836,1,2992620,0.615070164204,0.943833279738,0.322064220905,-0.803865373135,-0.502849400043,PRDM16,S_Shore
cg06201717,1,2949633,0.616558134556,0.943833279738,0.287917047739,-1.67505097389,-0.500734269619,,
cg04847273,1,1957620,0.618212640285,0.943833279738,-3.01692843437,3.74237990379,0.498385101557,GABRD,N_Shore
cg08640824,1,2162506,0.621384084225,0.943833279738,-1.46088993549,1.70721673965,0.493889659643,SKI,S_Shore
cg19770723,1,2174895,0.623541593552,0.943833279738,3.53571176529,-4.45763921738,-0.490837216377,SKI,
cg18141902,1,2781275,0.623586952686,0.943833279738,-1.23365628719,2.33542847633,0.490773051977,,S_Shelf
cg12645236,1,1217159,0.624150931835,0.943833279738,1.69422793388,-2.40170264244,-0.48997592926,SCNN1D,
cg01515136,1,1229589,0.624264419079,0.943833279738,-0.312227785587,0.486574262381,0.489815592766,ACAP3,Island
cg01802295,1,1477194,0.624406158924,0.943833279738,2.7879691124,-5.60834789276,-0.489615261555,SSU72;C1orf70,S_Shore
cg14395520,1,1459028,0.624812722206,0.943833279738,5.11718797684,-6.78721904755,-0.489040941,ATAD3A,Island
cg06080300,1,1563096,0.625163018703,0.943833279738,1.07170414925,-2.16466999054,-0.488546192646,MIB2,N_Shore
cg05375699,1,3245451,0.626617014408,0.943833279738,1.29632616043,-2.15290904045,-0.486493915319,PRDM16,
cg09331144,1,1176376,0.62795650959,0.943833279738,-1.7026873827,2.87256908417,0.484605103731,,N_Shore
cg00152708,1,1104316,0.628272116184,0.943833279738,1.00152897835,-2.38675785065,-0.48416030407,MIR429,S_Shelf
cg21943117,1,2840308,0.628346323967,0.943833279738,-0.941867291927,1.697483778,0.48405572772,,
cg10056813,1,1108860,0.630156993866,0.943833279738,0.272981196642,-0.839814901352,-0.481505900621,TTLL10,N_Shore
cg00992048,1,1695585,0.630175054073,0.943833279738,-0.407267361879,1.48548221588,0.481480449438,NADK,S_Shelf
cg16599817,1,2036283,0.632215380669,0.943833279738,-0.863834559917,2.19943022728,0.478611052036,PRKCZ,N_Shelf
cg10143960,1,1109486,0.63364893198,0.943833279738,-2.0002617836,3.69706392288,0.476597249508,TTLL10,Island
cg08942499,1,2219932,0.634259283543,0.943833279738,-2.43431591988,2.99950027466,0.475740462542,SKI,N_Shelf
cg24085570,1,1397412,0.634915828705,0.943833279738,0.804386794567,-1.81013405323,-0.474819242954,ATAD3C,S_Shore
cg27631599,1,1108820,0.635051250458,0.943833279738,-1.64289546013,2.04829883575,0.474629253149,TTLL10,N_Shore
cg02386723,1,1203167,0.636786282063,0.943833279738,3.7211523056,-4.96138811111,-0.472196877003,UBE2J2,Island
cg14008593,1,1117473,0.637876451015,0.943833279738,2.65062212944,-4.30147314072,-0.470669925213,TTLL10,S_Shore
cg05598010,1,1261797,0.638016045094,0.943833279738,-1.26940798759,3.47726655006,0.470474511385,GLTPD1,N_Shore
cg10707263,1,2379750,0.639222800732,0.943833279738,3.71926879883,-4.7632060051,-0.468785703182,,S_Shelf
cg03771099,1,1917911,0.639451622963,0.943833279738,0.511082649231,-1.34770953655,-0.468465685844,KIAA1751,
cg07693617,1,2081984,0.639461278915,0.943833279738,-1.3995603323,4.44097471237,0.46845215559,PRKCZ,N_Shore
cg06123252,1,1901073,0.641013562679,0.943833279738,0.897481262684,-1.31959271431,-0.466282129288,KIAA1751,S_Shelf
cg07346648,1,1266657,0.643997251987,0.943833279738,1.36129891872,-2.29993152618,-0.462117284536,TAS1R3,N_Shore
cg00695391,1,2525548,0.64442139864,0.943833279738,2.14806389809,-3.54498744011,-0.461525797844,MMEL1,N_Shore
cg19682639,1,1391102,0.645759880543,0.943833279738,-2.16126298904,2.69372677803,0.459660559893,ATAD3C,S_Shore
cg06629702,1,2706960,0.646764934063,0.943833279738,0.622453212738,-1.55197715759,-0.458261013031,,Island
cg16703312,1,1974698,0.647505581379,0.943833279738,-1.69611930847,2.26729416847,0.457230240107,,Island
cg26553501,1,2145276,0.648584663868,0.943833279738,0.537765443325,-1.47809362411,-0.455729275942,,S_Shore
cg06659980,1,3130535,0.650785326958,0.943833279738,1.35872292519,-2.02059578896,-0.452671468258,PRDM16,
cg10623290,1,1912185,0.651228606701,0.943833279738,0.319322884083,-1.19510173798,-0.452056050301,KIAA1751,Island
cg03976712,1,2946727,0.652774453163,0.943833279738,-0.531495094299,0.555420935154,0.449911206961,,
cg11794959,1,1451134,0.653704702854,0.943833279738,-2.40948224068,3.51452708244,0.448621481657,ATAD3A,N_Shore
cg11332951,1,2396472,0.653928697109,0.943833279738,-0.561541855335,1.83292090893,0.448311090469,,N_Shelf
cg19945840,1,1168036,0.654097795486,0.943833279738,0.586888551712,-1.90632987022,-0.448076725006,B3GALT6;SDF4,Island
cg04260676,1,1774322,0.656652331352,0.943833279738,-0.740490674973,2.36228346825,0.444539874792,GNB1,
cg27545787,1,2316653,0.657779812813,0.943833279738,1.37819075584,-4.67586088181,-0.442980498075,MORN1,Island
cg00722329,1,2433226,0.658141314983,0.943833279738,1.30175125599,-2.32812309265,-0.442480832338,PLCH2,N_Shore
cg01559650,1,1907395,0.658804833889,0.943833279738,1.66427838802,-2.27254676819,-0.441563844681,KIAA1751,N_Shelf
cg14712575,1,3248373,0.659936487675,0.943833279738,-3.03781485558,3.70337462425,0.440000861883,PRDM16,
cg22510139,1,3058822,0.660214960575,0.943833279738,-1.07312607765,2.86286425591,0.439616411924,PRDM16,N_Shore
cg13587552,1,1216441,0.660512566566,0.943833279738,1.50624704361,-2.86512947083,-0.439205616713,SCNN1D,
cg22874652,1,1107439,0.660603642464,0.943833279738,2.43285346031,-3.39496779442,-0.439079880714,,N_Shore
cg06395167,1,1268243,0.660921037197,0.943833279738,-1.25036537647,1.81537699699,0.438641905785,TAS1R3,Island
cg20776977,1,2564584,0.664344072342,0.944314101734,1.89378499985,-2.57074332237,-0.43392342329,MMEL1,S_Shelf
cg07220650,1,2336575,0.66645771265,0.944314101734,1.76816523075,-2.38506555557,-0.431014657021,PEX10;RER1,N_Shelf
cg17806162,1,2472133,0.66679674387,0.944314101734,-0.774198710918,1.17349803448,0.430548399687,,Island
cg00095688,1,2003864,0.668845832348,0.944314101734,2.60018920898,-3.68516302109,-0.427732527256,PRKCZ,N_Shore
cg12701697,1,1914707,0.670166492462,0.944314101734,0.200092881918,-0.523920357227,-0.425919473171,KIAA1751,S_Shore
cg23803603,1,2058230,0.671065568924,0.944314101734,0.87089151144,-2.41035628319,-0.424686044455,PRKCZ,
cg07701579,1,2262232,0.671414971352,0.944314101734,1.81595408916,-2.65294671059,-0.424206793308,MORN1,N_Shelf
cg03400623,1,1297240,0.67161989212,0.944314101734,-2.7742099762,3.31943082809,0.423925876617,,
cg17132079,1,1294140,0.671961545944,0.944314101734,2.25815367699,-2.98343491554,-0.423457413912,MXRA8,S_Shelf
cg09021225,1,1946325,0.673167705536,0.944337735328,1.72559726238,-3.76237821579,-0.421804517508,,
cg10219789,1,2092526,0.674887359142,0.944513136838,-0.437974333763,0.613593757153,0.41944989562,PRKCZ,
cg08732466,1,2982592,0.678257405758,0.944513136838,-2.31582689285,3.4667224884,0.414842247963,FLJ42875,N_Shore
cg08142858,1,2718742,0.681760728359,0.944513136838,0.60741341114,-1.09383046627,-0.410061627626,,S_Shore
cg25304754,1,2014547,0.683066666126,0.944513136838,2.17150568962,-3.167791605,-0.408281952143,PRKCZ,
cg24576260,1,1217664,0.683420836926,0.944513136838,-2.21650981903,2.77528381348,0.407799571753,SCNN1D,
cg26876101,1,2321877,0.685942351818,0.944513136838,-1.44570600986,2.09761095047,0.404367744923,MORN1;RER1,N_Shore
cg11225330,1,1196747,0.687934577465,0.944513136838,1.80078995228,-2.44487476349,-0.401659548283,LOC100128842;UBE2J2,
cg16243652,1,2629249,0.68796145916,0.944513136838,1.58163034916,-2.27972149849,-0.401623040438,,
cg24295985,1,2431385,0.688364267349,0.944513136838,0.260842531919,-0.577113509178,-0.401075869799,PLCH2,N_Shelf
cg14076971,1,2137665,0.68854033947,0.944513136838,-0.782947659492,0.85801678896,0.400836735964,C1orf86,S_Shore
cg19236794,1,1181769,0.688817858696,0.944513136838,-1.25744378567,1.72977924347,0.400459855795,FAM132A,Island
cg06203720,1,1309641,0.691657960415,0.944513136838,1.10857963562,-1.58482193947,-0.396606087685,AURKAIP1,Island
cg00804934,1,2572713,0.694185435772,0.944513136838,0.0564203001559,-0.435455799103,-0.393181473017,,N_Shore
cg19768036,1,1464063,0.695141911507,0.944513136838,-2.10947179794,4.02075910568,0.391886711121,ATAD3A,N_Shore
cg24460544,1,3085446,0.695841014385,0.944513136838,-1.27298557758,3.66784024239,0.390940755606,PRDM16,
cg13388191,1,3059137,0.696056187153,0.944513136838,-1.62651371956,1.8619235754,0.390649735928,PRDM16,Island
cg01512113,1,1680232,0.696821808815,0.944513136838,0.0416054278612,-0.64086586237,-0.389614284039,,S_Shore
cg16355231,1,2344979,0.698493778706,0.944513136838,0.21011826396,-1.45101857185,-0.387354493141,PEX10,N_Shore
cg19910128,1,1496936,0.698588967323,0.944513136838,0.438254594803,-2.42735314369,-0.38722589612,SSU72,Island
cg15260978,1,1685832,0.69918513298,0.944513136838,-0.358388870955,0.431581050158,0.386420696974,NADK,Island
cg05755889,1,3089076,0.699289917946,0.944513136838,0.329113930464,-1.53275990486,-0.386279135942,PRDM16,
cg04120680,1,3213486,0.699463129044,0.944513136838,0.281797945499,-0.570797204971,-0.386045277119,PRDM16,
cg14984126,1,2409866,0.705426096916,0.949400789455,1.69846618176,-2.75178837776,-0.378006011248,PLCH2,Island
cg24150662,1,2949673,0.70547413826,0.949400789455,-0.428912699223,1.71377182007,0.377941399813,,
cg02828779,1,2936585,0.709475398064,0.950326808108,0.859140276909,-2.78935813904,-0.372560739517,ACTRT2,N_Shelf
cg24577455,1,2069012,0.710026800632,0.950326808108,0.298859775066,-1.26980113983,-0.371820122004,PRKCZ,S_Shelf
cg25144135,1,1144012,0.712993621826,0.950326808108,-1.28076958656,2.21129131317,0.367838591337,,N_Shore
cg11712991,1,2801389,0.713855803013,0.950326808108,0.314796328545,-2.14877128601,-0.366682559252,,
cg03500433,1,2257466,0.713979065418,0.950326808108,0.465999126434,-1.00432038307,-0.366517364979,MORN1,N_Shore
cg20744353,1,2724584,0.714375376701,0.950326808108,-1.99191665649,2.3754067421,0.365986168385,,
cg25605174,1,1106175,0.715735554695,0.950326808108,0.293565839529,-1.73132586479,-0.364163964987,,N_Shelf
cg25137787,1,2863815,0.716321051121,0.950326808108,-0.769267618656,0.889806389809,0.363379955292,,
cg25150520,1,3142530,0.716934204102,0.950326808108,0.0624899342656,-0.715511798859,-0.362559169531,PRDM16,
cg26857521,1,2350123,0.719061017036,0.951557412545,0.70552778244,-1.45158326626,-0.359714031219,,S_Shelf
cg07381283,1,2391837,0.724099993706,0.952069617881,1.11724758148,-1.60813498497,-0.35298460722,,S_Shelf
cg02295527,1,3203769,0.724855899811,0.952069617881,1.89843177795,-2.58265662193,-0.351976454258,PRDM16,Island
cg15491247,1,3230424,0.726985692978,0.952069617881,-1.06409406662,1.81873548031,0.349138051271,PRDM16,
cg24557048,1,2063799,0.728783667088,0.952069617881,-0.910042345524,3.66167068481,0.346743971109,PRKCZ,Island
cg17084044,1,1150416,0.73004758358,0.952069617881,-1.27465498447,1.41874337196,0.345062196255,TNFRSF4,S_Shore
cg05929117,1,1983033,0.730170071125,0.952069617881,-1.61818480492,1.898026824,0.344899296761,PRKCZ,Island
cg05461259,1,2344699,0.730367124081,0.952069617881,0.127522110939,-0.564619064331,-0.344637185335,PEX10,Island
cg21265770,1,1631037,0.730563759804,0.952069617881,-0.510623931885,0.657243728638,0.344375699759,CDK11B;MMP23A,N_Shore
cg06380199,1,3228966,0.731184720993,0.952069617881,-1.70452463627,2.96507120132,0.343549996614,PRDM16,
cg09126090,1,1534514,0.731438875198,0.952069617881,0.722615242004,-1.72524869442,-0.343212097883,,Island
cg20165545,1,3166599,0.733958780766,0.953456827627,0.580793201923,-1.46602666378,-0.339864194393,PRDM16,S_Shore
cg02709725,1,1142617,0.735948801041,0.953456827627,2.28670883179,-3.21042490005,-0.337222993374,TNFRSF18,S_Shore
cg13875033,1,3236688,0.737706780434,0.953456827627,-1.20149099827,1.49065041542,0.334891706705,PRDM16,N_Shelf
cg03337482,1,3282449,0.737952828407,0.953456827627,1.2204054594,-2.95421719551,-0.334565579891,PRDM16,
cg12415455,1,2846998,0.740771770477,0.953456827627,-2.35115933418,2.74603295326,0.33083152771,,N_Shore
cg11737757,1,2885168,0.742458820343,0.953456827627,-2.08105802536,2.51407146454,0.328598946333,,Island
cg00106196,1,3172684,0.74283427,0.953456827627,1.69954121113,-2.27904057503,-0.328102380037,PRDM16,
cg26609236,1,1949354,0.743285477161,0.953456827627,-1.68799352646,1.94867396355,0.327505618334,GABRD,N_Shore
cg04520340,1,2005132,0.743312060833,0.953456827627,-2.0067691803,2.43681359291,0.327470481396,PRKCZ,N_Shore
cg24641654,1,1860337,0.747558832169,0.957357601197,-2.27256703377,2.8616297245,0.321859896183,,S_Shore
cg00825734,1,1217511,0.749116122723,0.957712691295,0.4605076015,-0.835468351841,-0.319805055857,SCNN1D,
cg25139649,1,2165579,0.750399649143,0.957712691295,-0.269646078348,0.336499422789,0.318112462759,SKI,
cg00205605,1,2516401,0.751652538776,0.957712691295,-1.36996686459,2.45749092102,0.316461086273,,N_Shore
cg10511255,1,2976777,0.753201842308,0.957712691295,-0.817823648453,1.24707996845,0.314420282841,FLJ42875,N_Shelf
cg01894875,1,2121521,0.756655097008,0.957712691295,-1.99308609962,2.33035755157,0.309876203537,LOC100128003;C1orf86,Island
cg07924154,1,1855209,0.756798565388,0.957712691295,-2.07199525833,2.53349494934,0.309687554836,,S_Shelf
cg02347356,1,1983003,0.757745265961,0.957712691295,1.33960318565,-2.16454219818,-0.308442980051,PRKCZ,Island
cg06866616,1,2455264,0.759060680866,0.957712691295,-0.526284754276,1.01268327236,0.306714504957,PANK4,N_Shore
cg24535439,1,1566351,0.760124027729,0.957712691295,-0.864328384399,0.935356974602,0.30531796813,MMP23B,Island
cg16652392,1,1826227,0.760197043419,0.957712691295,1.01049423218,-1.37472581863,-0.305222034454,,S_Shelf
cg10380643,1,1356764,0.761104166508,0.957712691295,-0.933784723282,2.10226392746,0.304031163454,LOC441869,S_Shore
cg08161163,1,1372677,0.764813542366,0.95793571084,-0.306348860264,0.69798630476,0.299165815115,VWA1,N_Shore
cg21290290,1,2518275,0.764956831932,0.95793571084,-0.297792464495,0.389357149601,0.298978000879,C1orf93,Island
cg13102658,1,2324224,0.765798568726,0.95793571084,0.168904408813,-0.636660337448,-0.297875016928,RER1;MORN1,S_Shore
cg24163210,1,1713944,0.769827961922,0.95793571084,0.872130095959,-2.27425527573,-0.292599916458,,Island
cg18369939,1,3239916,0.770401775837,0.95793571084,-0.260825425386,0.458322227001,0.291849374771,PRDM16,Island
cg00088251,1,1449754,0.770515918732,0.95793571084,1.29003739357,-1.87017822266,-0.291700124741,ATAD3A,S_Shore
cg22726349,1,2990678,0.77207171917,0.95793571084,1.41280972958,-2.06472325325,-0.289666086435,PRDM16,Island
cg22364929,1,1846154,0.772193193436,0.95793571084,-0.669662117958,0.765520811081,0.289507299662,CALML6,N_Shelf
cg07114422,1,2183438,0.772932946682,0.95793571084,-1.80651366711,2.56384849548,0.28854060173,SKI,
cg23050300,1,3281321,0.774010539055,0.95793571084,-0.257776230574,0.235468521714,0.287132948637,PRDM16,
cg04126957,1,1479238,0.775421082973,0.95793571084,0.359914660454,-1.38845646381,-0.285291194916,SSU72,S_Shelf
cg19091116,1,1959497,0.777078747749,0.95793571084,-1.12216448784,1.50382566452,0.283127993345,GABRD,Island
cg10520226,1,2811554,0.77755343914,0.95793571084,0.427666187286,-2.11133384705,-0.282508730888,,
cg00312809,1,2028213,0.778171956539,0.95793571084,1.56727087498,-2.58939576149,-0.281702101231,PRKCZ,S_Shore
cg01428437,1,1852164,0.779847621918,0.958512402171,-0.406714558601,1.34541082382,0.279517650604,TMEM52,S_Shore
cg07230639,1,2772363,0.785241246223,0.963649999229,-2.66625142097,3.40805435181,0.272495210171,,Island
cg03885431,1,3153144,0.794753849506,0.965792673229,-1.31165528297,1.67685866356,0.260142505169,PRDM16,N_Shelf
cg15825127,1,1957073,0.796468734741,0.965792673229,0.77656775713,-2.06057882309,-0.257919847965,GABRD,Island
cg08615111,1,2435555,0.796591103077,0.965792673229,-1.52169644833,1.74171900749,0.257761359215,PLCH2,Island
cg05603985,1,2161049,0.797520160675,0.965792673229,0.236745938659,-1.33757174015,-0.256557822227,SKI,Island
cg03389046,1,2839220,0.80015206337,0.965792673229,0.826546669006,-1.19621574879,-0.25315028429,,
cg23891364,1,1207789,0.801516413689,0.965792673229,-0.763285934925,1.7010550499,0.251385092735,UBE2J2,N_Shore
cg14661139,1,1195569,0.802259147167,0.965792673229,-1.59550845623,1.97986674309,0.250424385071,LOC100128842;UBE2J2,
cg06219660,1,1695509,0.802336812019,0.965792673229,-1.0454069376,1.33294129372,0.250323981047,NADK,S_Shelf
cg05573412,1,3238152,0.802402257919,0.965792673229,-1.03621506691,1.4266307354,0.250239372253,PRDM16,N_Shore
cg00806481,1,2996650,0.804729402065,0.965792673229,0.723505795002,-1.68619287014,-0.247231081128,PRDM16,N_Shore
cg22948959,1,2509272,0.804826557636,0.965792673229,-0.618765056133,0.753871560097,0.247105538845,,
cg07624812,1,1266781,0.805472314358,0.965792673229,-2.03705906868,2.66748356819,0.246271193027,TAS1R3,N_Shore
cg08039751,1,2424656,0.805827736855,0.965792673229,0.427418202162,-1.20539748669,-0.245812028646,PLCH2,
cg17740752,1,2529902,0.806117594242,0.965792673229,0.64500951767,-1.1003537178,-0.24543762207,MMEL1,S_Shelf
cg09752779,1,1963970,0.806571722031,0.965792673229,-0.605070710182,1.53944826126,0.244851097465,,S_Shelf
cg00409816,1,2037476,0.807495713234,0.965792673229,-1.1051325798,1.37198889256,0.243658006191,PRKCZ,N_Shore
cg18188739,1,2058941,0.809326410294,0.965792673229,0.439083009958,-2.1830227375,-0.241295069456,PRKCZ,
cg24741158,1,2844168,0.80934035778,0.965792673229,0.464470773935,-1.32449138165,-0.241277128458,,N_Shelf
cg09027255,1,2796193,0.810563027859,0.965792673229,-0.794812619686,1.35769307613,0.239699780941,,
cg13789673,1,3195765,0.812051713467,0.965792673229,0.450072854757,-0.799986541271,-0.237780049443,PRDM16,Island
cg05368971,1,2321364,0.813485920429,0.965792673229,-0.481277048588,0.535632908344,0.235931366682,MORN1,N_Shore
cg10061384,1,2466275,0.813747227192,0.965792673229,0.195712804794,-0.418861985207,-0.235594645143,,N_Shore
cg06853416,1,2778841,0.8174046278,0.967468060198,0.444472581148,-1.12019050121,-0.230884417892,,S_Shore
cg26798702,1,1373044,0.817784965038,0.967468060198,0.379575967789,-0.722050607204,-0.230394825339,VWA1,N_Shore
cg12524640,1,2983056,0.818814277649,0.967468060198,-0.642464637756,1.65444028378,0.229070305824,FLJ42875,N_Shore
cg01977798,1,2886792,0.821513473988,0.969215004972,-0.206903040409,0.34680968523,0.225598782301,,Island
cg11977488,1,1858286,0.824376642704,0.970643620668,-0.229240834713,0.364230066538,0.221919357777,,N_Shore
cg01198994,1,1294629,0.825169324875,0.970643620668,-1.07953178883,2.2291264534,0.220901235938,MXRA8,S_Shelf
cg08426733,1,1376740,0.829007923603,0.971882642106,-0.420847266912,0.99303740263,0.215974092484,VWA1,S_Shore
cg03254465,1,3240227,0.832055449486,0.971882642106,0.985809862614,-1.90940654278,-0.212066099048,PRDM16,Island
cg01441699,1,2848427,0.833438098431,0.971882642106,-1.01659679413,1.46510970592,0.210294172168,,S_Shore
cg09475276,1,2716965,0.833930671215,0.971882642106,-0.276458472013,0.347586661577,0.209663078189,,Island
cg12096707,1,3073714,0.837123632431,0.971882642106,-1.47284460068,2.08010292053,0.205574080348,PRDM16,S_Shore
cg12750103,1,2559320,0.838218688965,0.971882642106,-1.08078896999,1.28340768814,0.20417252183,MMEL1,N_Shore
cg01852476,1,2232063,0.841485917568,0.971882642106,0.24878628552,-0.509568333626,-0.19999319315,SKI,N_Shore
cg00060374,1,1355235,0.841810405254,0.971882642106,0.520595133305,-0.844404280186,-0.199578255415,LOC441869,Island
cg05642789,1,1564482,0.844286262989,0.971882642106,-0.01121725142,-0.37641492486,-0.196413874626,MIB2,Island
cg05355142,1,1851372,0.846240818501,0.971882642106,0.696244835854,-1.3742415905,-0.193917095661,TMEM52,Island
cg05725148,1,3217094,0.846588373184,0.971882642106,-0.959017217159,1.27454936504,0.193473234773,PRDM16,
cg13491144,1,2954108,0.847767591476,0.971882642106,-0.418858081102,0.918110489845,0.191967576742,,
cg17435831,1,2082522,0.849079608917,0.971882642106,0.188385903835,-1.24355387688,-0.190292879939,PRKCZ,Island
cg22029284,1,3077356,0.84962952137,0.971882642106,0.0731548890471,-0.817265152931,-0.189591169357,PRDM16,N_Shelf
cg24525340,1,1877535,0.850526154041,0.971882642106,0.256105154753,-0.804615020752,-0.188447162509,,S_Shore
cg15605124,1,3230250,0.850975453854,0.971882642106,0.527563095093,-0.897146463394,-0.18787394464,PRDM16,
cg01755342,1,1845396,0.852141559124,0.971882642106,0.312755733728,-0.609607279301,-0.186386659741,CALML6,
cg12407057,1,1366206,0.854440569878,0.971882642106,0.254949271679,-0.556507110596,-0.183455556631,,S_Shelf
cg13941555,1,2565265,0.854532003403,0.971882642106,-0.63368844986,0.791861057281,0.183339029551,MMEL1,
cg21394778,1,3037102,0.859880447388,0.971882642106,-0.300819516182,0.280013799667,0.176526382565,PRDM16,N_Shore
cg00014118,1,1935561,0.860182464123,0.971882642106,-0.285776525736,0.595192670822,0.176141902804,KIAA1751,S_Shore
cg20236995,1,3071963,0.861802995205,0.971882642106,0.704397678375,-1.15587747097,-0.174079492688,PRDM16,Island
cg07478007,1,1411602,0.862041115761,0.971882642106,-0.320378005505,0.696562170982,0.173776462674,ATAD3B,N_Shelf
cg15080866,1,2705124,0.863009750843,0.971882642106,-0.447369009256,1.21333110332,0.172544181347,,N_Shore
cg04146995,1,2001651,0.864533662796,0.971882642106,0.213690429926,-0.471230477095,-0.170605868101,PRKCZ,N_Shelf
cg24700472,1,2118131,0.86490136385,0.971882642106,-0.645701825619,0.733534574509,0.170138299465,C1orf86,S_Shore
cg22517356,1,1361216,0.865395069122,0.971882642106,-1.03605544567,1.23034214973,0.169510543346,TMEM88B,N_Shore
cg07211239,1,1490809,0.865518331528,0.971882642106,0.0718871504068,-0.391541779041,-0.169353798032,SSU72,S_Shore
cg12108798,1,1173916,0.86664301157,0.971882642106,-0.992630183697,1.11992228031,0.167924076319,,Island
cg06322310,1,2436214,0.868206262589,0.971882642106,0.271400094032,-0.804205358028,-0.165937319398,PLCH2,S_Shore
cg13300670,1,2896834,0.870370984077,0.971882642106,-0.277100563049,0.246882677078,0.163187250495,,
cg24495298,1,1897785,0.870794713497,0.971882642106,0.332724899054,-0.637579381466,-0.162649095058,KIAA1751,Island
cg24312874,1,2727945,0.872713327408,0.971882642106,0.541276395321,-1.18113279343,-0.160212993622,,
cg06738239,1,2789089,0.875725448132,0.971882642106,-0.547115385532,0.592149794102,0.156390205026,,
cg20300514,1,2120985,0.881093800068,0.971882642106,0.13682743907,-0.361604988575,-0.149582773447,LOC100128003;C1orf86,N_Shore
cg24807850,1,3165391,0.882375776768,0.971882642106,-0.587862253189,0.783356249332,0.147958159447,PRDM16,S_Shore
cg17426766,1,2046864,0.884725868702,0.971882642106,-0.0744600594044,-0.17386880517,-0.144981041551,PRKCZ,Island
cg08109625,1,2036643,0.88512980938,0.971882642106,-0.809472441673,1.0560656786,0.144469425082,PRKCZ,N_Shore
cg02050973,1,1852238,0.885881662369,0.971882642106,0.216916203499,-0.53346568346,-0.143517255783,TMEM52,S_Shore
cg27185793,1,1238797,0.885958135128,0.971882642106,0.173045769334,-0.458316743374,-0.14342045784,ACAP3,N_Shelf
cg16366262,1,1118157,0.887717425823,0.971882642106,0.337218135595,-0.620985746384,-0.141193047166,TTLL10,S_Shelf
cg10129768,1,2411004,0.889487266541,0.971882642106,-1.12372243404,1.28686630726,0.138953045011,PLCH2,N_Shore
cg06085743,1,1245014,0.889910399914,0.971882642106,1.0346237421,-1.44704520702,-0.138417601585,PUSL1,Island
cg08262220,1,2995506,0.890403687954,0.971882642106,0.397280186415,-0.668409883976,-0.137793436646,PRDM16,N_Shore
